Date;Open;High;Low;Close;Adj Close;Volume
2020-09-23;7,28E+15;7,34E+16;6,96E+15;6,97E+14;6,97E+14;106410000
2020-09-24;6,97E+14;7,43E+15;6,86E+15;7,30E+15;7,30E+15;161665000
2020-09-25;7,27E+15;7,27E+15;7,00E+15;7,10E+15;7,10E+15;108800000
2020-09-28;7,26E+14;7,30E+15;6,92E+15;6,96E+15;6,96E+15;97395000
2020-09-29;6,96E+15;7,06E+15;6,82E+15;6,87E+15;6,87E+15;107495000
2020-09-30;6,90E+15;7,09E+15;6,87E+15;6,98E+15;6,98E+15;76980000
2020-10-01;6,87E+15;7,14E+15;6,78E+15;7,11E+15;7,11E+15;116295000
2020-10-02;6,97E+15;70;6,83E+15;6,85E+15;6,85E+15;94715000
2020-10-05;7,01E+15;7,33E+15;6,91E+15;7,31E+15;7,31E+15;164510000
2020-10-06;7,42E+15;7,51E+15;7,12E+15;7,15E+15;7,15E+15;178555000
2020-10-07;7,19E+15;7,40E+16;7,01E+14;7,30E+15;7,30E+15;160120000
2020-10-08;7,44E+15;7,49E+14;7,18E+15;7,24E+15;7,24E+15;172975000
2020-10-09;7,22E+14;7,30E+15;7,11E+15;7,11E+15;7,11E+15;94915000
2020-10-13;7,13E+15;7,26E+15;6,96E+15;7,11E+15;7,11E+15;120670000
2020-10-14;7,12E+15;7,70E+15;7,09E+15;7,68E+15;7,68E+15;251785000
2020-10-15;7,49E+15;7,49E+15;7,20E+15;7,25E+15;7,25E+15;286950000
2020-10-16;7,27E+15;7,29E+15;7,05E+15;7,09E+15;7,09E+15;120810000
2020-10-19;7,13E+15;7,46E+15;7,10E+15;7,17E+15;7,17E+15;192850000
2020-10-20;7,23E+14;7,28E+16;7,11E+15;7,17E+15;7,17E+15;112805000
2020-10-21;7,12E+15;7,33E+15;7,10E+16;7,18E+15;7,18E+15;106640000
2020-10-22;7,18E+15;7,61E+15;7,16E+15;7,54E+15;7,54E+15;255340000
2020-10-23;7,56E+15;7,63E+15;7,23E+15;7,26E+15;7,26E+15;178285000
2020-10-26;7,20E+15;7,23E+15;70;7,10E+15;7,10E+15;121885000
2020-10-27;7,14E+15;7,17E+15;6,92E+15;6,94E+15;6,94E+15;112425000
2020-10-28;6,60E+15;6,72E+14;6,40E+16;6,43E+15;6,43E+15;207855000
2020-10-29;6,30E+15;6,64E+15;6,11E+15;6,60E+15;6,60E+15;192335000
2020-10-30;6,56E+15;6,56E+15;6,21E+15;6,26E+15;6,26E+15;135065000
2020-11-03;6,61E+15;6,61E+15;6,33E+15;6,49E+15;6,49E+15;147440000
2020-11-04;6,56E+15;6,60E+16;6,33E+15;6,44E+15;6,44E+15;157080000
2020-11-05;6,52E+14;6,55E+15;6,36E+15;6,47E+14;6,47E+14;128775000
2020-11-06;6,38E+15;6,87E+15;6,31E+15;6,80E+15;6,80E+15;243350000
2020-11-09;7,21E+15;7,25E+15;6,82E+15;7,05E+15;7,05E+15;278585000
2020-11-10;7,05E+15;7,55E+15;6,88E+15;6,91E+15;6,91E+15;411590000
2020-11-11;7,07E+15;7,07E+15;6,58E+15;6,68E+15;6,68E+15;241565000
2020-11-12;6,67E+15;6,78E+15;6,37E+15;6,41E+16;6,41E+16;262805000
2020-11-13;6,44E+15;6,81E+15;6,43E+15;6,80E+15;6,80E+15;191570000
2020-11-16;6,94E+15;7,12E+15;6,89E+15;6,93E+15;6,93E+15;264280000
2020-11-17;6,87E+15;7,22E+14;6,84E+15;7,05E+15;7,05E+15;199755000
2020-11-18;7,14E+15;7,39E+15;7,06E+15;7,08E+15;7,08E+15;223995000
2020-11-19;7,62E+15;9,20E+15;7,60E+15;9,20E+15;9,20E+15;1619380000
2020-11-23;8,80E+15;9,38E+15;8,60E+15;9,30E+15;9,30E+15;476965000
2020-11-24;9,30E+14;9,55E+15;9,02E+15;9,06E+13;9,06E+13;378650000
2020-11-25;9,06E+15;9,86E+15;9,06E+13;9,60E+15;9,60E+15;474460000
2020-11-26;9,47E+15;1,01E+16;9,40E+15;1,01E+16;1,01E+16;293225000
2020-11-27;1,01E+16;1,08E+16;9,98E+14;1,04E+16;1,04E+16;385535000
2020-11-30;1,03E+16;1,05E+15;9,86E+15;1,00E+16;1,00E+16;228475000
2020-12-01;1,02E+15;1,07E+16;1,02E+15;1,07E+14;1,07E+14;295990000
2020-12-02;1,06E+15;1,06E+15;1,01E+16;1,02E+16;1,02E+16;262020000
2020-12-03;1,03E+16;1,05E+16;1,00E+16;1,03E+16;1,03E+16;253460000
2020-12-04;1,05E+16;1,18E+16;1,05E+16;1,12E+16;1,12E+16;651270000
2020-12-07;1,11E+16;1,15E+16;1,09E+16;1,11E+16;1,11E+16;306325000
2020-12-08;1,11E+16;1,13E+16;1,07E+16;1,08E+16;1,08E+16;209915000
2020-12-09;1,09E+15;1,13E+15;1,07E+14;1,09E+16;1,09E+16;305840000
2020-12-10;1,11E+16;1,18E+16;1,09E+16;1,16E+16;1,16E+16;409565000
2020-12-11;1,14E+14;1,15E+16;1,09E+16;1,11E+16;1,11E+16;249795000
2020-12-14;1,14E+16;1,14E+14;1,09E+14;1,11E+16;1,11E+16;215175000
2020-12-15;1,11E+16;1,14E+16;1,11E+16;1,11E+16;1,11E+16;215220000
2020-12-16;1,10E+16;1,14E+15;1,08E+16;1,12E+16;1,12E+16;356120000
2020-12-17;1,12E+16;1,17E+16;1,12E+16;1,17E+16;1,17E+16;398980000
2020-12-18;1,17E+16;1,19E+15;1,13E+16;1,14E+16;1,14E+16;346320000
2020-12-21;1,09E+16;1,14E+16;1,07E+15;1,13E+16;1,13E+16;283985000
2020-12-22;1,14E+16;1,19E+16;1,14E+16;1,19E+16;1,19E+16;428505000
2020-12-23;1,20E+16;1,32E+15;1,19E+16;1,32E+15;1,32E+15;480300000
2020-12-28;1,36E+16;1,43E+15;1,33E+16;1,33E+16;1,33E+16;395185000
2020-12-29;1,36E+16;1,38E+16;1,33E+16;1,36E+16;1,36E+16;270275000
2020-12-30;1,37E+16;1,40E+16;1,36E+16;1,40E+16;1,40E+16;214645000
2021-01-04;1,42E+16;1,53E+16;1,41E+16;1,50E+16;1,50E+16;303725000
2021-01-05;1,55E+16;1,56E+16;1,43E+14;1,48E+16;1,48E+16;474545000
2021-01-06;1,51E+14;1,52E+16;1,45E+16;1,46E+15;1,46E+15;238275000
2021-01-07;1,47E+16;1,52E+16;1,47E+16;1,48E+16;1,48E+16;222075000
2021-01-08;1,51E+16;1,53E+16;1,47E+16;1,49E+16;1,49E+16;202960000
2021-01-11;1,47E+16;1,69E+16;1,46E+16;1,56E+16;1,56E+16;597990000
2021-01-12;1,62E+15;1,65E+15;1,52E+16;1,53E+16;1,53E+16;381875000
2021-01-13;1,54E+16;1,60E+16;1,48E+16;1,59E+16;1,59E+16;424635000
2021-01-14;1,60E+16;1,62E+15;1,54E+16;1,56E+16;1,56E+16;246545000
2021-01-15;1,53E+16;1,56E+16;1,47E+16;1,49E+16;1,49E+16;194215000
2021-01-18;1,50E+16;1,52E+16;1,44E+16;1,46E+16;1,46E+16;193585000
2021-01-19;1,48E+16;1,49E+16;1,39E+16;1,47E+16;1,47E+16;301985000
2021-01-20;1,50E+16;1,51E+16;1,41E+16;1,42E+16;1,42E+16;179760000
2021-01-21;1,42E+16;1,51E+16;1,42E+16;1,49E+16;1,49E+16;339645000
2021-01-22;1,46E+16;1,47E+16;1,43E+16;1,44E+16;1,44E+16;181050000
2021-01-26;1,44E+16;1,48E+16;1,40E+16;1,41E+16;1,41E+16;191940000
2021-01-27;1,42E+16;1,44E+16;1,36E+16;1,37E+16;1,37E+16;234835000
2021-01-28;1,38E+16;1,44E+16;1,35E+16;1,44E+16;1,44E+16;173660000
2021-01-29;1,41E+16;1,49E+16;1,37E+16;1,41E+16;1,41E+16;476350000
2021-02-01;1,44E+16;1,48E+16;1,39E+14;1,47E+16;1,47E+16;378625000
2021-02-02;1,50E+16;1,59E+15;1,50E+16;1,56E+16;1,56E+16;426820000
2021-02-03;1,58E+16;1,58E+16;1,51E+16;1,54E+15;1,54E+15;262855000
2021-02-04;1,55E+16;1,56E+16;1,50E+16;1,52E+16;1,52E+16;214405000
2021-02-05;1,53E+16;1,62E+16;1,51E+14;1,57E+16;1,57E+16;444410000
2021-02-08;1,59E+15;1,65E+16;1,59E+15;1,62E+16;1,62E+16;337900000
2021-02-09;1,62E+16;1,64E+14;1,53E+16;1,55E+15;1,55E+15;376405000
2021-02-10;1,57E+16;1,59E+15;1,53E+16;1,59E+15;1,59E+15;259190000
2021-02-11;1,60E+16;1,60E+16;1,53E+16;1,55E+16;1,55E+16;222670000
2021-02-12;1,54E+15;1,60E+16;1,51E+16;1,59E+16;1,59E+16;242240000
2021-02-17;1,61E+15;1,76E+15;1,61E+16;1,74E+16;1,74E+16;420335000
2021-02-18;1,75E+15;1,84E+16;1,75E+15;1,77E+15;1,77E+15;388065000
2021-02-19;1,76E+16;1,79E+16;1,73E+16;1,78E+16;1,78E+16;168940000
2021-02-22;175;1,85E+16;1,69E+16;1,84E+16;1,84E+16;402290000
2021-02-23;1,86E+16;1,88E+16;1,70E+15;1775;1775;501065000
2021-02-24;1,80E+16;1,84E+16;1,75E+16;1,75E+16;1,75E+16;336905000
2021-02-25;180;1,82E+15;1,65E+15;1,68E+16;1,68E+16;371750000
2021-02-26;170;1725;1,64E+16;1,67E+16;1,67E+16;280460000
2021-03-01;1,71E+16;1,79E+16;1,70E+16;1,76E+16;1,76E+16;387510000
2021-03-02;1,72E+16;1,78E+16;1,67E+16;1,71E+16;1,71E+16;381355000
2021-03-03;1,72E+15;1,80E+15;1,66E+16;1,79E+16;1,79E+16;476890000
2021-03-04;1,79E+16;1,86E+16;1,74E+16;1,86E+16;1,86E+16;510105000
2021-03-05;1,89E+16;2,00E+16;1,86E+16;2,00E+16;2,00E+16;524290000
2021-03-08;1,97E+15;2,03E+16;1,90E+15;190;190;431080000
2021-03-09;1,94E+16;2,01E+16;1,88E+15;1,97E+16;1,97E+16;400840000
2021-03-10;1,99E+16;1,99E+16;1,84E+15;1,89E+14;1,89E+14;425040000
2021-03-11;1,92E+15;1,95E+16;1,83E+15;1,86E+15;1,86E+15;394365000
2021-03-12;1,86E+16;1,90E+16;1,83E+16;1,87E+15;1,87E+15;279840000
2021-03-15;1,87E+16;1,89E+16;1,81E+16;1,82E+15;1,82E+15;225380000
2021-03-16;1,83E+16;1,85E+16;1,80E+16;1,82E+16;1,82E+16;258305000
2021-03-17;1,81E+16;1,93E+16;1,79E+16;1,93E+16;1,93E+16;375470000
2021-03-18;1,91E+16;1,94E+16;1,73E+16;1,76E+16;1,76E+16;476575000
2021-03-19;1,80E+15;1,91E+16;1,77E+16;1,88E+16;1,88E+16;573695000
2021-03-22;1,86E+14;1,87E+16;1,79E+16;1,81E+16;1,81E+16;276950000
2021-03-23;1,78E+15;180;1,73E+16;1,74E+14;1,74E+14;341635000
2021-03-24;1,78E+15;1,84E+14;1,76E+16;1,76E+16;1,76E+16;397815000
2021-03-25;1,76E+16;1,81E+16;1,71E+16;1,79E+16;1,79E+16;375970000
2021-03-26;1,83E+16;1,89E+16;1,79E+16;1,85E+15;1,85E+15;475310000
2021-03-29;1,85E+16;1,90E+16;1,83E+15;1,89E+14;1,89E+14;279685000
2021-03-30;1,89E+16;1,89E+16;1,82E+15;1,85E+15;1,85E+15;295030000
2021-03-31;1,85E+15;1,88E+15;1,82E+16;1,85E+15;1,85E+15;358415000
2021-04-01;1,86E+15;1,87E+15;1,82E+16;1,82E+16;1,82E+16;237730000
2021-04-05;1,84E+16;1,85E+16;1,78E+16;1,81E+16;1,81E+16;208275000
2021-04-06;1,83E+16;1,89E+16;1,81E+16;1,87E+16;1,87E+16;307250000
2021-04-07;1,87E+16;1,90E+16;1,84E+16;1,89E+16;1,89E+16;258505000
2021-04-08;1,91E+15;1,94E+16;1,85E+16;1,90E+16;1,90E+16;269080000
2021-04-09;1,87E+16;1,91E+15;1,85E+16;1,89E+16;1,89E+16;244175000
2021-04-12;1,91E+15;1,95E+16;1,90E+16;1,94E+16;1,94E+16;340520000
2021-04-13;1,95E+15;2,04E+16;1,95E+15;2,01E+16;2,01E+16;390090000
2021-04-14;2,05E+16;2,06E+15;2,03E+15;2,04E+16;2,04E+16;265065000
2021-04-15;2,05E+16;2,07E+16;1,94E+16;1,95E+16;1,95E+16;296950000
2021-04-16;1,97E+15;1,97E+16;1,91E+16;1,96E+16;1,96E+16;244200000
2021-04-19;1,96E+14;1,97E+15;1,92E+16;1,92E+16;1,92E+16;278590000
2021-04-20;1,93E+16;1,94E+16;1,85E+16;1,86E+16;1,86E+16;292335000
2021-04-22;1,88E+16;1,88E+16;1,82E+16;1,82E+16;1,82E+16;224870000
2021-04-23;1,83E+15;1,88E+16;1,82E+15;1,84E+14;1,84E+14;214240000
2021-04-26;1,83E+16;1,83E+16;1,80E+16;1,81E+16;1,81E+16;168320000
2021-04-27;1,81E+16;1,84E+16;1,80E+16;1,80E+16;1,80E+16;184295000
2021-04-28;1,82E+15;1,87E+16;1,82E+15;1,85E+15;1,85E+15;215980000
2021-04-29;1,87E+16;1,89E+16;1,83E+15;1,85E+16;1,85E+16;197450000
2021-04-30;1,83E+16;1,83E+16;1,80E+16;1,83E+15;1,83E+15;199560000
2021-05-03;1,86E+16;1,86E+16;1,82E+16;1,84E+16;1,84E+16;172505000
2021-05-04;1,86E+15;1,94E+14;1,85E+15;1,91E+16;1,91E+16;347620000
2021-05-05;1,92E+16;1,96E+14;1,91E+14;1,94E+16;1,94E+16;186870000
2021-05-06;1,97E+15;1,97E+15;1,85E+16;1,92E+16;1,92E+16;161603000
2021-05-07;1,91E+15;1,92E+16;1,87E+16;1,92E+16;1,92E+16;140811000
2021-05-10;1,94E+16;1,95E+16;1,85E+16;1,85E+16;1,85E+16;153164000
2021-05-11;1,85E+16;1,85E+16;1,78E+16;1,82E+16;1,82E+16;102405000
2021-05-12;1,82E+16;1,84E+15;1,76E+16;1,78E+16;1,78E+16;103392000
2021-05-13;1,77E+16;1,79E+16;1,71E+16;1,73E+16;1,73E+16;141544000
2021-05-14;1,77E+16;1,84E+16;1,74E+16;1,83E+15;1,83E+15;106521000
2021-05-17;1,81E+16;1,90E+16;180;1,88E+16;1,88E+16;100378000
2021-05-18;1,88E+16;1,91E+16;1,86E+15;1,86E+14;1,86E+14;60877000
2021-05-19;1,82E+16;1,86E+14;1,81E+16;1,83E+16;1,83E+16;76304000
2021-05-20;1825;1,84E+16;1,76E+16;1,77E+16;1,77E+16;88050000
2021-05-21;1,80E+16;1,82E+16;1,79E+16;1,80E+16;1,80E+16;81978000
2021-05-24;1,82E+16;1,93E+16;1,81E+14;1,92E+16;1,92E+16;168737000
2021-05-25;1,93E+16;1,94E+16;1,87E+16;1,88E+16;1,88E+16;73294000
2021-05-26;1,88E+16;1,91E+16;1,85E+16;1,89E+16;1,89E+16;67867000
2021-05-27;1,89E+16;2,01E+15;1,89E+16;1,93E+16;1,93E+16;178851000
2021-05-28;1,97E+16;1,98E+16;1,91E+14;1,97E+15;1,97E+15;80522000
2021-05-31;1,98E+16;2,02E+16;1,96E+16;1,97E+16;1,97E+16;82986000
2021-06-01;2,02E+16;2,06E+16;1,94E+16;1,97E+15;1,97E+15;139424000
2021-06-02;1,98E+16;2,06E+15;1,96E+16;2,03E+16;2,03E+16;150803000
2021-06-04;2,05E+16;2,10E+16;2,02E+15;205;205;138789000
2021-06-07;2,05E+16;2,05E+16;1,96E+16;1,97E+16;1,97E+16;138356000
2021-06-08;1,97E+16;1975;1,91E+16;1,93E+15;1,93E+15;108506000
2021-06-09;195;1,97E+16;190;190;190;115113000
2021-06-10;1,92E+16;1,96E+15;190;1,95E+16;1,95E+16;76532000
2021-06-11;1,95E+16;1,97E+16;1,92E+16;1,97E+16;1,97E+16;62909000
2021-06-14;1,99E+16;2,03E+16;1,93E+16;1,94E+14;1,94E+14;117118000
2021-06-15;1,95E+16;2,04E+14;1,95E+16;2,01E+16;2,01E+16;166187000
2021-06-16;2,01E+14;2,04E+16;1,97E+16;2,01E+16;2,01E+16;104627000
2021-06-17;2,00E+16;2,01E+16;190;1,91E+16;1,91E+16;145924000
2021-06-18;1,91E+16;1,92E+16;1,85E+16;190;190;124658000
2021-06-21;1,91E+14;1,95E+16;1,91E+16;1,94E+16;1,94E+16;77490000
2021-06-22;1,92E+16;1,94E+14;1,90E+16;1,93E+16;1,93E+16;60443000
2021-06-23;1,94E+16;1,97E+16;1,93E+16;1,95E+16;1,95E+16;77908000
2021-06-24;1,95E+16;1,97E+16;1,92E+16;1,95E+16;1,95E+16;61197000
2021-06-25;1,96E+16;200;1,89E+14;1,91E+16;1,91E+16;137510000
2021-06-28;1,91E+14;1,93E+15;1,87E+15;1,88E+16;1,88E+16;92700000
2021-06-29;1,89E+14;1,92E+16;1,86E+16;1,90E+16;1,90E+16;106565000
2021-06-30;1,91E+16;1,98E+16;1,90E+16;1,95E+16;1,95E+16;198811000
2021-07-01;1,98E+16;2,06E+16;1,97E+16;2,05E+16;2,05E+16;275749000
2021-07-02;2,05E+16;215;2,03E+15;2,13E+16;2,13E+16;208315000
2021-07-05;2,14E+16;2,20E+16;2,12E+16;2,15E+16;2,15E+16;147352000
2021-07-06;2,14E+15;2,17E+16;2,01E+16;2,02E+16;2,02E+16;180849000
2021-07-07;2,06E+14;2,07E+16;1,96E+16;1,98E+15;1,98E+15;196660000
2021-07-08;1,95E+16;1,99E+16;1,91E+16;1,96E+16;1,96E+16;105205000
2021-07-12;1,97E+16;1,98E+16;1,92E+16;1,94E+16;1,94E+16;97716000
2021-07-13;1,94E+16;1,97E+16;1,90E+16;1,96E+15;1,96E+15;137001000
2021-07-14;1975;1,99E+14;1,94E+16;1,94E+16;1,94E+16;107250000
2021-07-15;1,94E+16;1,95E+16;1,89E+14;1,90E+16;1,90E+16;182712000
2021-07-16;1,91E+16;1,92E+15;1,87E+16;1,89E+16;1,89E+16;126977000
2021-07-19;1,84E+16;1,84E+16;1,78E+16;1,82E+16;1,82E+16;209789000
2021-07-20;1,83E+16;1,88E+16;1,80E+16;1,88E+16;1,88E+16;124705000
2021-07-21;1,90E+16;1,92E+16;1,88E+16;190;190;121949000
2021-07-22;1,89E+15;1,91E+16;1,87E+15;1,91E+16;1,91E+16;76525000
2021-07-23;190;1,91E+15;1,87E+16;1,90E+16;1,90E+16;71436000
2021-07-26;1,88E+16;1,92E+16;1,87E+16;1875;1875;83323000
2021-07-27;1,87E+16;1,87E+16;1,78E+16;1,80E+16;1,80E+16;210436000
2021-07-28;1,81E+14;1,85E+16;1,76E+16;180;180;219364000
2021-07-29;1,82E+16;1,85E+16;1,80E+16;1,84E+14;1,84E+14;70101000
2021-07-30;1,82E+16;1,83E+16;1,76E+16;1,79E+16;1,79E+16;101937000
2021-08-02;1,81E+16;1,84E+16;1,76E+15;1,76E+15;1,76E+15;115388000
2021-08-03;1,76E+16;180;1,72E+16;1,79E+16;1,79E+16;98821000
2021-08-04;1,77E+16;1,77E+16;1,72E+16;1,73E+16;1,73E+16;132738000
2021-08-05;1,77E+16;1,82E+16;1725;1,73E+16;1,73E+16;173795000
2021-08-06;1,74E+16;1,77E+16;1,71E+15;1,75E+16;1,75E+16;95020000
2021-08-09;1,72E+15;1775;1,68E+16;1,76E+16;1,76E+16;145324000
2021-08-10;1,77E+16;1,88E+16;1,77E+16;1,87E+16;1,87E+16;247324000
2021-08-11;1,86E+14;1,87E+16;1825;1,83E+16;1,83E+16;137104000
2021-08-12;1,84E+16;1,84E+16;1,77E+16;1775;1775;105516000
2021-08-13;1,79E+16;1,80E+16;1,72E+16;1,74E+16;1,74E+16;91418000
2021-08-16;1,72E+16;1725;1,67E+16;1,68E+16;1,68E+16;123444000
2021-08-17;1,67E+16;1,69E+16;1,62E+16;1675;1675;136913000
2021-08-18;1,68E+16;1,80E+16;1,63E+15;1,73E+16;1,73E+16;245980000
2021-08-19;1,67E+16;1,83E+16;1,67E+16;1,81E+16;1,81E+16;172623000
2021-08-20;1,79E+15;1,84E+16;1,76E+15;1,80E+16;1,80E+16;117212000
2021-08-23;1,82E+16;1,89E+14;1,82E+16;1,87E+15;1,87E+15;140163000
2021-08-24;1,88E+16;1,94E+16;1875;1,91E+16;1,91E+16;113551000
2021-08-25;1,91E+14;1,93E+16;1,87E+16;1,89E+16;1,89E+16;105566000
2021-08-26;1875;190;1,80E+16;1,81E+16;1,81E+16;114057000
2021-08-27;1,83E+15;1,96E+15;1,83E+16;1,94E+16;1,94E+16;228218000
2021-08-30;1,96E+14;1,99E+16;1,91E+16;1,93E+16;1,93E+16;139920000
2021-08-31;1,92E+16;1,94E+15;1,89E+16;1,92E+16;1,92E+16;75979000
2021-09-01;1,92E+16;1,93E+16;1,85E+16;1,86E+14;1,86E+14;120270000
2021-09-02;1,88E+16;1,92E+16;1,85E+16;1,88E+16;1,88E+16;153591000
2021-09-03;1,90E+16;1,91E+16;1,77E+16;1,82E+16;1,82E+16;332444000
2021-09-06;1,81E+15;1,88E+16;1,78E+16;1,85E+16;1,85E+16;79663000
2021-09-08;1,84E+14;1,87E+16;1,78E+16;1,83E+16;1,83E+16;141892000
2021-09-09;1,84E+16;2,01E+16;1,83E+15;1,98E+16;1,98E+16;312670000
2021-09-10;2,00E+16;2,02E+16;1,90E+16;1,91E+16;1,91E+16;149339000
2021-09-13;195;2,01E+14;1,94E+14;1,95E+16;1,95E+16;153313000
2021-09-14;1,95E+16;2,02E+16;1,93E+16;1,96E+14;1,96E+14;180268000
2021-09-15;1,98E+16;2,14E+16;1975;2,11E+15;2,11E+15;301335000
2021-09-16;2,09E+16;2,13E+16;2,04E+16;2,09E+16;2,09E+16;163068000
2021-09-17;2,07E+16;2,09E+16;1,99E+15;2,01E+15;2,01E+15;225200000
2021-09-20;1,93E+15;1,94E+16;1,81E+16;1,89E+15;1,89E+15;358995000
2021-09-21;1,93E+16;1,96E+15;1,81E+14;1,93E+16;1,93E+16;248782000
2021-09-22;2,00E+16;2,10E+16;1,99E+16;2,07E+16;2,07E+16;245487000
2021-09-23;2,07E+16;2,20E+16;2,06E+14;2,12E+16;2,12E+16;285115000
2021-09-24;2,07E+16;225;2,06E+16;2,20E+16;2,20E+16;326842000
2021-09-27;2,28E+16;2,39E+16;225;2,31E+16;2,31E+16;273015000
2021-09-28;2,32E+16;2,36E+16;2,17E+15;2,19E+15;2,19E+15;258604000
2021-09-29;2,23E+16;2,32E+15;2,18E+16;2,29E+16;2,29E+16;187353000
2021-09-30;2,35E+16;2,54E+16;2,35E+16;2,50E+16;2,50E+16;509189000
2021-10-01;2,50E+16;2,64E+16;2,50E+16;2,64E+16;2,64E+16;375112000
2021-10-04;2,66E+16;2,70E+16;2,59E+15;2,61E+16;2,61E+16;242166000
2021-10-05;2,68E+16;2,76E+15;2,62E+15;2,62E+16;2,62E+16;302019000
2021-10-06;2,55E+16;2,70E+16;2,51E+14;2625;2625;349503000
2021-10-07;2,73E+16;2,77E+16;2,63E+16;2,67E+16;2,67E+16;316647000
2021-10-08;2,70E+16;2,74E+16;2,64E+16;2,70E+16;2,70E+16;243062000
2021-10-11;2725;2,89E+16;2,72E+16;2,78E+16;2,78E+16;274818000
2021-10-13;2,80E+16;2,80E+16;2,69E+16;2,70E+16;2,70E+16;356815000
2021-10-14;2,75E+16;2,82E+16;2,71E+15;2,82E+16;2,82E+16;268235000
2021-10-15;2,85E+16;2,85E+16;2,72E+15;2,77E+16;2,77E+16;235125000
2021-10-18;2,78E+16;2,85E+16;2,70E+16;2,72E+15;2,72E+15;220531000
2021-10-19;2,70E+16;2,77E+16;2,65E+16;2,68E+16;2,68E+16;234948000
2021-10-20;2,68E+16;2725;2,62E+16;2,69E+16;2,69E+16;164293000
2021-10-21;2,62E+16;2,75E+16;2525;2,63E+16;2,63E+16;319255000
2021-10-22;2,61E+14;2,69E+16;2,42E+16;2,65E+16;2,65E+16;397389000
2021-10-25;2,75E+16;2,78E+16;270;2,74E+16;2,74E+16;188765000
2021-10-26;270;2,77E+16;2,69E+16;2,72E+16;2,72E+16;160055000
2021-10-27;2,73E+16;2,74E+16;2,51E+16;2,54E+16;2,54E+16;270639000
2021-10-28;2,47E+15;2,50E+16;2,31E+16;2,35E+16;2,35E+16;354905000
2021-10-29;2,37E+15;2,41E+16;2,31E+14;2,35E+16;2,35E+16;234169000
2021-11-01;240;2,43E+16;2,31E+14;2,34E+16;2,34E+16;171172000
2021-11-03;2,31E+16;2,39E+15;2,24E+16;2,38E+16;2,38E+16;236084000
2021-11-04;2,38E+16;2,46E+15;2325;2,34E+16;2,34E+16;231586000
2021-11-05;240;2,89E+16;240;2,76E+15;2,76E+15;523143000
2021-11-08;275;2,87E+16;2,70E+16;2,78E+16;2,78E+16;209175000
2021-11-09;2,79E+14;2,83E+16;2,62E+16;265;265;211354000
2021-11-10;2,65E+16;2,71E+16;2,52E+16;2,57E+16;2,57E+16;204427000
2021-11-11;2,59E+16;2,61E+16;2,52E+16;2,57E+16;2,57E+16;138887000
2021-11-12;2,49E+16;2,53E+15;2,39E+15;2,44E+16;2,44E+16;196496000
2021-11-16;2,44E+14;2,48E+16;2,33E+16;2,35E+16;2,35E+16;159848000
2021-11-17;2,35E+16;2,39E+16;2,27E+15;2,31E+16;2,31E+16;186843000
2021-11-18;2,30E+16;2,35E+16;2,20E+16;2,20E+16;2,20E+16;174122000
2021-11-19;2,13E+15;2,19E+16;2,07E+16;2,15E+16;2,15E+16;211279000
2021-11-22;2,16E+16;2,24E+16;2,12E+16;2,15E+16;2,15E+16;197629000
2021-11-23;2,18E+16;2,31E+15;2,14E+16;2,27E+16;2,27E+16;213285000
2021-11-24;225;2,27E+15;2,17E+16;2,19E+16;2,19E+16;161366000
2021-11-25;2,21E+16;2,24E+16;2,13E+15;2,21E+16;2,21E+16;153332000
2021-11-26;2,07E+16;2,10E+16;1925;2,02E+16;2,02E+16;407979000
2021-11-29;2,10E+16;2,15E+16;2,06E+16;2,08E+15;2,08E+15;208070000
2021-11-30;2,05E+16;2,09E+16;1,95E+16;2,03E+16;2,03E+16;229469000
2021-12-01;2,09E+16;2,15E+16;2,02E+16;2,03E+16;2,03E+16;214700000
2021-12-02;205;2,11E+16;1,95E+16;2,10E+16;2,10E+16;231894000
2021-12-03;2,15E+16;2,20E+16;2,10E+16;2,12E+16;2,12E+16;204803000
2021-12-06;2,18E+15;2,20E+16;2,14E+16;2,16E+16;2,16E+16;154605000
2021-12-07;2,22E+15;2,29E+16;2,19E+16;2,19E+15;2,19E+15;256643000
2021-12-08;2,19E+15;2,20E+16;2,08E+15;2,10E+16;2,10E+16;230190000
2021-12-09;2,07E+16;2,11E+14;2,04E+16;2,07E+16;2,07E+16;98907000
2021-12-10;2,11E+16;2,12E+16;2,04E+16;2,07E+16;2,07E+16;115436000
2021-12-13;2,07E+16;2,13E+15;2,02E+16;2,04E+16;2,04E+16;153354000
2021-12-14;2,04E+15;2,07E+16;1,96E+16;1,97E+16;1,97E+16;119672000
2021-12-15;1,97E+15;1,99E+16;1,90E+16;1,99E+16;1,99E+16;151152000
2021-12-16;2,03E+16;2,06E+16;1,94E+16;2,00E+16;2,00E+16;186632000
2021-12-17;1,95E+16;2,05E+16;1,93E+16;2,03E+16;2,03E+16;168123000
2021-12-20;1,95E+16;1,96E+16;1875;1,91E+16;1,91E+16;204356000
2021-12-21;1,94E+16;1,98E+16;1,91E+16;1,96E+14;1,96E+14;149673000
2021-12-22;1,97E+15;2,03E+16;1,96E+16;1,99E+14;1,99E+14;139059000
2021-12-23;1,99E+14;2,03E+16;1,95E+16;1,97E+16;1,97E+16;162817000
2021-12-27;1,95E+16;2,07E+16;1,95E+16;2,07E+15;2,07E+15;133626000
